[Header]	
System	9 mL TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	11/17/2022 1:37:36 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	CondBlank1	Untitled					0.000	0.000	mg/L	1	11/7/2022 4:15:25 PM	
Unknown	NPOC/TN	CondBlank2	Untitled					0.000	0.000	mg/L	2	11/7/2022 4:39:16 PM	
Unknown	NPOC/TN	CondBlank3	Untitled					0.000	0.000	mg/L	3	11/7/2022 4:56:41 PM	
Standard	NPOC	STD_0-100ppmNPOC	Untitled					100.0		mg/L	4, 5, 6, 7, 8, 9, 10, 11, 12, 13	11/7/2022 8:07:22 PM	
Standard	TN	STD_0-3ppmTN	Untitled						3.000	mg/L	14, 15, 16, 17, 18, 19, 20, 21	11/7/2022 10:36:46 PM	
Unknown	NPOC/TN	Blank1	Untitled					0.3491	0.02590	mg/L	22	11/7/2022 10:54:49 PM	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled					1.292	1.018	mg/L	23	11/7/2022 11:15:14 PM	
Unknown	NPOC/TN	EC1_K010_UP	Untitled					71.48	7.251	mg/L	24	11/7/2022 11:40:21 PM	
Unknown	NPOC/TN	EC1_K013_UP	Untitled					49.56	5.581	mg/L	25	11/7/2022 11:59:05 PM	
Unknown	NPOC/TN	EC1_K018_UP	Untitled					189.2	22.72	mg/L	26	11/8/2022 12:25:27 AM	
Unknown	NPOC/TN	EC1_K019_UP	Untitled					135.4	11.15	mg/L	27	11/8/2022 12:45:48 AM	
Unknown	NPOC/TN	EC1_K025_UP	Untitled					173.9	7.205	mg/L	28	11/8/2022 1:05:58 AM	
Unknown	NPOC/TN	EC1_K026_UP	Untitled					17.99	3.673	mg/L	29	11/8/2022 1:28:37 AM	
Unknown	NPOC/TN	EC1_K035_UP	Untitled					65.55	4.927	mg/L	30	11/8/2022 1:47:35 AM	
Unknown	NPOC/TN	EC1_K048_UP	Untitled					79.19	7.518	mg/L	31	11/8/2022 2:06:48 AM	
Unknown	NPOC/TN	EC1_K050_UP	Untitled					521.0	23.42	mg/L	32	11/8/2022 2:28:30 AM	
Unknown	NPOC/TN	EC1_K061_UP	Untitled					36.63	4.075	mg/L	33	11/8/2022 2:47:27 AM	
Unknown	NPOC/TN	Blank2	Untitled					1.171	0.06718	mg/L	34	11/8/2022 3:06:44 AM	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled					1.545	0.9987	mg/L	35	11/8/2022 3:27:39 AM	
Unknown	NPOC/TN	EC1_K035_UP_rep	Untitled					65.34	4.684	mg/L	36	11/8/2022 3:46:32 AM	
Unknown	NPOC/TN	EC1_blank-filter1	Untitled					1.368	0.09192	mg/L	37	11/8/2022 4:06:05 AM	
Unknown	NPOC/TN	EC1_blank-sol1	Untitled					0.6235	0.05988	mg/L	38	11/8/2022 4:23:59 AM	
Unknown	NPOC/TN	EC1_K010_T	Untitled					46.78	4.318	mg/L	39	11/8/2022 4:46:29 AM	
Unknown	NPOC/TN	EC1_K013_T	Untitled					119.2	10.89	mg/L	40	11/8/2022 5:06:07 AM	
